Dystans (m),Wysokość (m)
3599.978918074807,13.96540355682373
3613.6152018553935,13.87954711914062
3627.25148563598,13.83028984069824
3640.8877694165662,13.81352043151855
3654.5240531971526,13.5806713104248
3668.160336977739,13.33442497253418
3681.7966207583254,13.04934501647949
3695.4329045389118,12.70102596282959
3709.069188319498,12.37606143951416
3722.7054721000845,12.4677791595459
3736.341755880671,12.64738845825195
3749.9780396612573,12.80698204040527
3763.6143234418437,12.82115936279297
3777.25060722243,12.97154521942139
3790.8868910030164,12.82468891143799
3804.523174783603,12.78581237792969
3818.159458564189,12.82957363128662
3831.7957423447756,12.59031772613525
3845.4320261253624,12.52291679382324
3859.068309905949,12.55239009857178
3872.704593686535,12.53053569793701
3886.3408774671216,12.32173824310303
3899.977161247708,12.01222610473633
3913.6134450282943,12.11536026000977
3927.2497288088807,12.33940696716309
3940.886012589467,12.38877296447754
3954.5222963700535,12.38891792297363
3968.15858015064,12.33984088897705
3981.7948639312262,12.24154281616211
3995.4311477118126,12.09402179718018
4009.067431492399,12
4022.7037152729854,12
4036.339999053572,12
4049.976282834158,12
4063.6125666147445,12
4077.248850395331,12
4090.8851341759173,12.01780223846436
4104.521417956504,12
4118.15770173709,12
4131.793985517676,12
4145.430269298263,12
4159.066553078849,12
4172.702836859436,12
4186.339120640022,12.22818279266357
4199.975404420608,12.43260478973389
4213.611688201195,12.66882228851318
4227.247971981781,12.98158836364746
4240.8842557623675,13.29640483856201
4254.520539542954,13.49930667877197
4268.15682332354,13.86414909362793
4281.793107104127,13.94927597045898
4295.429390884713,13.92839813232422
4309.065674665299,13.95323371887207
4322.701958445886,14.08116817474365
4336.338242226472,14.37865447998047
4349.974526007059,14.67613983154297
4363.610809787645,14.91287326812744
4377.247093568231,14.82368469238281
4390.883377348818,14.53439807891846
4404.519661129404,14.24511051177979
4418.1559449099905,14.22762298583984
4431.792228690577,14.31271076202393
4445.428512471163,14.41932487487793
4459.06479625175,14.58714771270752
4472.701080032336,14.71971988677979
4486.337363812922,14.83715057373047
4499.973647593509,14.95458221435547
4513.609931374095,14.99069595336914
4527.2462151546815,15.0009298324585
4540.882498935268,15.03592586517334
4554.518782715854,15.11970043182373
4568.155066496441,15.06606960296631
4581.791350277027,14.83356952667236
4595.427634057613,14.53357124328613
4609.0639178382,14.23357200622559
4622.700201618786,13.86714363098145
4636.336485399373,13.44877243041992
4649.972769179959,13.16121864318848
